"Source","ProjectName","McCC","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NATTR","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","DD","DDD","nbugs","bug"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,7,10,0.25,0.111111,3,3,1,3,0.111111,3,0,0,0,0,0,24,30,3,0,3,0,3,0,3,0,3,8,0,3,0,24,30,3,0,3,0,3,0,3,0,3,8,0,3,0,1,0.0416666666666667,0,"clean"
"GitHub","hazelcast-3.3",9,0.698113,2,12,4,0.581395,0.666667,50,50,2,2,2,14,10,2,0,15,21,0,0,0,0,0,7,0,0,0,0,0,0,0,67,78,5,0,5,0,6,0,6,0,6,38,0,6,0,75,86,5,0,5,0,8,0,8,0,8,40,0,8,0,55,0.733333333333333,0,"clean"
"GitHub","hazelcast-3.3",3,0,0,0,0,0,0,0,0,2,1,1,4,13,0,0,23,25,0.333333,0.0789474,3,3,1,2,0.0789474,3,0,0,0,0,0,35,42,0,0,0,0,2,0,2,0,2,25,0,2,0,35,42,0,0,0,0,2,0,2,0,2,25,0,2,0,23,0.657142857142857,0,"clean"
"GitHub","hazelcast-3.3",2,0.553425,1,2,2,0.4,0.440678,28,26,3,1,1,4,10,0,0,18,21,0,0,0,0,0,4,0,0,0,0,0,0,0,59,70,0,0,0,0,3,0,3,0,3,41,0,3,0,59,70,0,0,0,0,3,0,3,0,3,41,0,3,0,12,0.203389830508475,0,"clean"
"GitHub","hazelcast-3.3",1,0.582524,1,1,1,0.5,0.464286,18,13,3,0,0,3,9,0,0,9,12,0,0,0,0,0,4,0,0,0,0,0,0,0,28,36,0,0,0,0,3,0,3,0,3,15,0,3,0,28,36,0,0,0,0,3,0,3,0,3,15,0,3,0,6,0.214285714285714,0,"clean"
"GitHub","hazelcast-3.3",1,0.582524,1,1,1,0.5,0.464286,18,13,3,0,0,3,9,0,0,10,13,0,0,0,0,0,4,0,0,0,0,0,0,0,28,36,0,0,0,0,3,0,3,0,3,15,0,3,0,28,36,0,0,0,0,3,0,3,0,3,15,0,3,0,6,0.214285714285714,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,8,10,0,0,0,0,0,3,0,0,0,0,0,0,0,18,20,0,0,0,0,2,0,2,0,2,8,0,2,0,18,20,0,0,0,0,2,0,2,0,2,8,0,2,0,3,0.166666666666667,0,"clean"
"GitHub","hazelcast-3.3",7,0.214058,3,9,3,0.155963,0.153846,17,14,2,2,2,7,8,0,0,9,14,0,0,0,0,0,5,0,0,0,0,0,0,0,42,54,2,0,2,0,5,0,4,0,5,21,0,4,0,91,109,7,0,7,0,13,0,10,0,19,41,0,12,0,34,0.373626373626374,0,"clean"
"GitHub","hazelcast-3.3",11,0.244643,3,6,3,0.206452,0.210145,32,29,1,1,1,12,6,0,0,14,23,0,0,0,0,0,10,0,0,1,1,0,0,1,97,113,6,1,4,0,9,0,9,0,42,55,0,38,0,138,155,6,1,4,0,12,0,12,0,45,78,0,41,0,13,0.0942028985507246,0,"clean"
"GitHub","hazelcast-3.3",9,0,0,0,0,0,0,0,0,1,0,0,9,4,6,0,15,24,0.1,0.03,3,3,1,9,0.0205479,3,0,0,0,0,0,97,116,3,0,3,0,9,0,9,0,9,56,0,9,0,143,162,3,0,3,0,15,0,15,0,15,79,0,15,0,4,0.027972027972028,0,"clean"
"GitHub","hazelcast-3.3",1,0.491228,1,2,2,0.431373,0.390244,22,16,2,0,0,4,6,0,0,10,14,0,0,0,0,0,5,0,0,0,0,0,0,0,41,51,5,0,5,0,4,0,4,0,4,19,0,4,0,41,51,5,0,5,0,4,0,4,0,4,19,0,4,0,7,0.170731707317073,0,"clean"
"GitHub","hazelcast-3.3",14,0.187633,8,21,16,0.160471,0.17095,177,153,2,1,1,116,11,0,0,52,155,0,0,0,0,0,104,0,0,0,0,0,0,0,880,1088,2,0,2,0,103,0,103,0,103,573,0,103,0,895,1103,2,0,2,0,108,0,108,0,108,574,0,108,0,419,0.468156424581006,0,"clean"
"GitHub","hazelcast-3.3",5,0.403263,2,7,5,0.341463,0.364706,42,31,5,1,1,8,8,0,0,15,20,0.166667,0.037037,3,3,1,5,0.0340909,3,0,0,0,0,0,78,116,0,0,0,0,5,0,5,0,5,61,0,5,0,85,123,0,0,0,0,6,0,6,0,6,64,0,6,0,41,0.482352941176471,0,"clean"
"GitHub","hazelcast-3.3",4,0.465322,7,21,19,0.433515,0.446389,238,204,2,0,0,41,5,0,0,25,66,0,0,0,0,0,42,0,0,0,0,0,0,0,388,480,2,0,2,0,41,0,41,0,41,246,0,41,0,457,549,2,0,2,0,54,0,54,0,54,286,0,54,0,152,0.332603938730853,0,"clean"
"GitHub","hazelcast-3.3",7,0,0,0,0,0,0,0,0,2,1,1,8,9,1,0,13,19,0,0,0,0,0,7,0,0,0,0,0,0,0,67,89,2,0,2,0,6,0,6,0,6,43,0,6,0,118,152,5,0,5,0,14,3,14,0,14,64,3,14,0,44,0.372881355932203,0,"clean"
"GitHub","hazelcast-3.3",25,0.133394,6,12,6,0.101266,0.11463,80,76,1,1,1,45,21,0,0,67,105,0.0526316,0.0128205,6,6,2,36,0.00896861,6,0,0,0,0,0,462,567,4,0,4,0,38,0,37,0,38,329,0,37,0,663,790,13,3,12,2,75,1,70,1,110,404,1,105,1,136,0.205128205128205,0,"clean"
"GitHub","hazelcast-3.3",9,0.123786,2,6,2,0.0909091,0.0932203,13,11,2,2,2,7,7,0,0,11,16,0,0,0,0,0,5,0,0,0,0,0,0,0,47,62,2,0,2,0,5,0,4,0,5,26,0,4,0,118,143,7,0,7,0,13,0,11,0,19,58,0,15,0,49,0.415254237288136,0,"clean"
"GitHub","hazelcast-3.3",10,0.698413,8,18,11,0.516129,0.534884,112,92,2,1,1,17,11,0,0,19,31,0.0769231,0.081761,13,3,1,12,0.0702703,13,1,1,0,0,1,146,185,6,1,4,0,12,0,12,0,45,105,0,41,0,172,217,8,1,6,0,15,0,13,0,48,115,0,42,0,105,0.61046511627907,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0.333333,0.25,3,3,1,2,0.25,3,0,0,0,0,0,9,12,1,1,1,1,2,0,2,0,2,2,0,2,0,9,12,1,1,1,1,2,0,2,0,2,2,0,2,0,2,0.222222222222222,0,"clean"
"GitHub","hazelcast-3.3",6,0,0,0,0,0,0,0,0,3,1,1,4,8,1,0,9,12,0.25,0.03125,1,1,1,3,0.0166667,1,1,1,0,0,1,31,37,3,1,1,0,3,0,3,0,36,18,0,32,0,59,69,5,1,3,0,5,0,5,0,38,33,0,34,0,20,0.338983050847458,0,"clean"
"GitHub","hazelcast-3.3",2,0.446991,1,1,1,0.253165,0.3,20,18,1,1,1,4,9,0,0,14,17,0.25,0.047619,3,3,1,3,0.047619,3,0,0,0,0,0,60,79,4,0,4,0,3,0,3,0,3,41,0,3,0,60,79,4,0,4,0,3,0,3,0,3,41,0,3,0,5,0.0833333333333333,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,2,0,0,2,7,2,17,9,11,0,0,0,0,0,1,0,0,0,0,2,2,0,12,15,0,0,0,0,2,0,0,0,2,5,0,0,0,12,15,0,0,0,0,2,0,0,0,2,5,0,0,0,2,0.166666666666667,0,"clean"
"GitHub","hazelcast-3.3",34,0.855242,32,141,62,0.69661,0.70282,411,324,2,1,1,43,21,0,0,20,34,0,0.020649,7,0,0,15,0.0149573,7,1,1,0,0,1,332,444,1,0,1,0,14,0,14,0,16,277,0,14,0,461,590,2,0,2,0,35,0,35,0,38,311,0,36,0,294,0.637744034707158,0,"clean"
"GitHub","hazelcast-3.3",14,0.77439,16,46,20,0.584838,0.60274,162,132,2,1,1,17,18,0,0,17,22,0,0.028777,4,0,0,6,0.0179372,4,1,1,0,0,1,135,180,1,0,1,0,5,0,5,0,7,104,0,5,0,219,277,3,0,3,0,18,0,18,0,23,125,0,21,0,140,0.639269406392694,0,"clean"
"GitHub","hazelcast-3.3",6,0,0,0,0,0,0,0,0,2,2,2,6,7,1,0,10,13,0,0,0,0,0,4,0,0,0,0,0,0,0,40,50,5,0,5,0,3,0,3,0,3,22,0,3,0,78,99,11,0,11,0,11,6,11,0,11,37,6,11,0,56,0.717948717948718,0,"clean"
"GitHub","hazelcast-3.3",23,0.616822,5,24,10,0.501567,0.531746,160,134,2,2,2,31,8,0,0,18,35,0,0,0,0,0,18,0,0,0,0,0,0,0,180,232,2,0,2,0,17,0,17,0,17,135,0,17,0,252,319,6,0,6,0,31,4,31,0,39,163,4,39,0,159,0.630952380952381,0,"clean"
"GitHub","hazelcast-3.3",7,0.0788091,1,2,2,0.0647249,0.075188,20,20,2,0,0,28,6,0,0,16,44,0,0,0,0,0,29,0,0,0,0,0,0,0,220,261,2,0,2,0,28,0,28,0,28,124,0,28,0,266,309,5,0,5,0,35,3,35,0,35,143,3,35,0,64,0.240601503759398,0,"clean"
"GitHub","hazelcast-3.3",13,0.093178,1,4,2,0.0759878,0.0769231,25,20,2,2,2,45,5,0,0,21,54,0,0,0,0,0,34,0,0,0,0,0,0,0,260,329,2,0,2,0,33,0,33,0,33,167,0,33,0,260,329,2,0,2,0,33,0,33,0,33,167,0,33,0,128,0.492307692307692,0,"clean"
"GitHub","hazelcast-3.3",3,0,0,0,0,0,0,0,0,1,2,2,4,6,0,0,6,8,0.5,0.227273,5,5,1,1,0.227273,5,0,0,0,0,0,17,21,0,0,0,0,2,0,1,0,2,10,0,1,0,17,21,0,0,0,0,2,0,1,0,2,10,0,1,0,7,0.411764705882353,0,"clean"
"GitHub","hazelcast-3.3",2,0,0,0,0,0,0,0,0,1,1,1,2,4,0,0,3,4,0.5,0.3125,5,5,1,1,0.3125,5,0,0,0,0,0,11,13,0,0,0,0,1,0,1,0,1,8,0,1,0,11,13,0,0,0,0,1,0,1,0,1,8,0,1,0,7,0.636363636363636,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,1,0,0,7,6,0,0,10,17,0,0,0,0,0,8,0,0,0,0,0,0,0,50,65,2,0,2,0,7,0,7,0,7,23,0,7,0,61,78,2,0,2,0,10,0,10,0,10,23,0,10,0,3,0.0491803278688525,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,2,0,0,6,7,0,0,11,17,0,0.0172414,1,0,0,7,0.0172414,1,0,0,0,0,0,57,81,8,0,8,0,6,0,6,0,6,27,0,6,0,57,81,8,0,8,0,6,0,6,0,6,27,0,6,0,23,0.403508771929825,0,"clean"
"GitHub","hazelcast-3.3",5,0,0,0,0,0,0,0,0,1,2,2,6,7,0,0,12,14,0,0,0,0,0,3,0,0,0,0,0,0,0,40,55,3,0,3,0,2,0,2,0,2,30,0,2,0,40,55,3,0,3,0,2,0,2,0,2,30,0,2,0,41,1.025,0,"clean"
"GitHub","hazelcast-3.3",11,0.238979,1,2,1,0.12963,0.130435,14,12,1,1,1,5,4,3,0,5,8,0.25,0.0727273,4,3,1,3,0.0416667,4,0,0,0,0,0,51,67,9,0,9,0,3,0,3,0,3,30,0,3,0,92,108,9,0,9,0,6,0,6,0,6,59,0,6,0,27,0.293478260869565,0,"clean"
"GitHub","hazelcast-3.3",28,0.142433,3,14,7,0.115312,0.118605,61,51,2,2,2,66,9,0,0,37,79,0,0,0,0,0,43,0,0,0,0,0,0,0,402,499,4,0,4,0,42,0,42,0,42,276,0,42,0,430,529,4,0,4,0,47,0,47,0,47,291,0,47,0,241,0.56046511627907,0,"clean"
"GitHub","hazelcast-3.3",63,0.686641,17,149,37,0.495652,0.543444,399,344,2,2,2,105,10,0,0,14,74,0,0.003663,2,0,0,46,0.00314961,2,1,1,0,0,1,544,716,2,1,0,0,60,0,45,0,93,287,0,74,0,633,805,2,1,0,0,72,0,57,0,105,352,0,86,0,341,0.53870458135861,0,"clean"
"GitHub","hazelcast-3.3",4,0,0,0,0,0,0,0,0,1,0,0,23,5,0,0,16,39,0.0416667,0.0186335,3,3,1,23,0.0168539,3,0,0,0,0,0,158,185,2,0,2,0,23,0,23,0,23,81,0,23,0,175,202,2,0,2,0,25,0,25,0,25,89,0,25,0,0,0,0,"clean"
"GitHub","hazelcast-3.3",8,0.185841,2,6,2,0.122807,0.135417,14,13,2,2,2,8,8,0,0,10,15,0,0,0,0,0,6,0,0,0,0,0,0,0,46,58,2,0,2,0,5,0,5,0,5,24,0,5,0,96,114,8,0,8,0,13,1,11,0,19,44,1,13,0,36,0.375,0,"clean"
"GitHub","hazelcast-3.3",1,0.321678,1,2,2,0.313869,0.32381,43,34,1,1,1,7,6,0,0,8,15,0,0,0,0,0,8,0,0,0,0,0,0,0,105,137,2,0,2,0,7,0,7,0,7,59,0,7,0,105,137,2,0,2,0,7,0,7,0,7,59,0,7,0,31,0.295238095238095,0,"clean"
"GitHub","hazelcast-3.3",7,0.574257,2,10,2,0.395349,0.424242,17,14,1,1,1,12,0,1,4,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,33,43,1,1,1,1,6,0,6,1,6,12,0,6,1,33,43,1,1,1,1,6,0,6,1,6,12,0,6,1,8,0.242424242424242,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"clean"
"GitHub","hazelcast-3.3",6,0.250871,1,3,1,0.13253,0.147059,11,10,1,1,1,10,6,1,0,10,16,0,0,0,0,0,6,0,0,2,2,0,0,1,57,71,17,1,5,0,6,2,5,1,49,34,6,41,4,68,83,19,1,5,0,7,2,6,1,53,39,6,45,4,45,0.661764705882353,0,"clean"
"GitHub","hazelcast-3.3",11,0.193029,1,3,1,0.102804,0.114943,11,10,1,2,2,14,7,1,0,12,18,0.333333,0.0675676,5,5,2,4,0.0543478,5,2,2,0,0,1,69,87,17,1,5,0,6,2,5,1,49,42,6,41,4,87,107,20,1,6,0,8,2,7,1,54,52,6,46,4,78,0.896551724137931,0,"clean"
"GitHub","hazelcast-3.3",6,0.253676,1,2,1,0.178571,0.19697,15,13,1,2,2,10,6,1,0,10,16,0.333333,0.111111,7,7,2,4,0.0958904,7,2,2,0,0,1,56,73,17,1,5,0,6,2,5,1,49,32,6,41,4,66,84,19,1,5,0,7,2,6,1,53,36,6,45,4,34,0.515151515151515,0,"clean"
"GitHub","hazelcast-3.3",14,0.155405,1,2,1,0.12,0.127451,15,13,1,2,2,16,6,1,0,12,19,0.333333,0.0588235,5,5,2,4,0.046729,5,2,2,0,0,1,80,100,17,1,5,0,7,2,5,1,50,51,6,41,4,102,125,20,1,6,0,9,2,7,1,55,63,6,46,4,75,0.735294117647059,0,"clean"
"GitHub","hazelcast-3.3",17,0,0,0,0,0,0,0,0,2,3,3,22,6,10,18,4,14,0,0.029703,3,3,0,8,0.0212766,3,1,1,4,4,1,98,123,12,1,10,0,10,4,7,3,43,53,4,36,3,138,170,14,1,12,0,15,4,12,3,51,70,4,44,3,40,0.289855072463768,0,"clean"
"GitHub","hazelcast-3.3",2,0,0,0,0,0,0,0,0,2,1,1,6,6,0,0,10,15,0,0,0,0,0,6,0,0,0,0,0,0,0,41,52,2,0,2,0,5,0,5,0,5,19,0,5,0,46,57,2,0,2,0,7,0,7,0,7,20,0,7,0,9,0.195652173913043,0,"clean"
"GitHub","hazelcast-3.3",1,0.300971,1,1,1,0.264151,0.272727,14,12,2,0,0,4,8,0,0,14,18,0.2,0.0638298,3,3,1,4,0.0638298,3,0,0,0,0,0,44,53,2,0,2,0,4,0,4,0,4,26,0,4,0,44,53,2,0,2,0,4,0,4,0,4,26,0,4,0,4,0.0909090909090909,0,"clean"
"GitHub","hazelcast-3.3",5,0.228415,5,10,10,0.217484,0.228412,102,82,2,1,1,23,14,1,0,38,60,0.0434783,0.0180723,6,3,1,22,0.0164384,6,0,0,0,0,0,326,432,2,0,2,0,22,0,22,0,22,249,0,22,0,359,469,3,1,3,1,27,0,27,1,27,264,0,27,1,135,0.376044568245125,0,"clean"
"GitHub","hazelcast-3.3",4,0.364351,3,7,7,0.343284,0.341772,69,54,2,1,1,12,11,1,0,22,32,0,0,0,0,0,11,0,0,0,0,0,0,0,140,181,3,0,3,0,10,0,10,0,10,102,0,10,0,158,201,3,0,3,0,11,0,11,0,11,115,0,11,0,70,0.443037974683544,0,"clean"
"GitHub","hazelcast-3.3",2,0.101322,1,1,1,0.0839695,0.0776699,11,8,2,0,0,8,8,0,0,18,26,0,0,0,0,0,9,0,0,0,0,0,0,0,94,122,2,0,2,0,8,0,8,0,8,63,0,8,0,103,131,2,0,2,0,9,0,9,0,9,68,0,9,0,24,0.233009708737864,0,"clean"
"GitHub","hazelcast-3.3",1,0.513369,4,7,7,0.447368,0.461538,68,54,2,0,0,10,8,0,0,14,24,0,0,0,0,0,11,0,0,0,0,0,0,0,117,152,3,0,3,0,10,0,10,0,10,80,0,10,0,117,152,3,0,3,0,10,0,10,0,10,80,0,10,0,28,0.239316239316239,0,"clean"
"GitHub","hazelcast-3.3",3,0,0,0,0,0,0,0,0,1,1,1,6,11,0,0,19,23,0,0,0,0,0,5,0,0,0,0,0,0,0,64,79,3,0,3,0,4,0,4,0,4,41,0,4,0,64,79,3,0,3,0,4,0,4,0,4,41,0,4,0,7,0.109375,0,"clean"
"GitHub","hazelcast-3.3",15,0.47807,5,14,5,0.417085,0.414634,83,68,3,2,2,20,10,1,1,17,26,0,0.0214286,3,0,0,8,0.0178571,3,0,0,0,0,0,137,168,2,0,2,0,9,0,7,0,9,93,0,7,0,165,199,2,3,2,3,14,0,12,0,14,103,0,12,0,34,0.206060606060606,0,"clean"
"GitHub","hazelcast-3.3",4,0,0,0,0,0,0,0,0,0,1,1,6,2,1,2,5,8,0,0,0,0,0,4,0,0,0,0,0,0,0,23,27,2,1,2,1,3,0,3,1,3,10,0,3,1,23,27,2,1,2,1,3,0,3,1,3,10,0,3,1,5,0.217391304347826,0,"clean"
"GitHub","hazelcast-3.3",3,0,0,0,0,0,0,0,0,1,1,1,9,4,2,3,6,13,0,0.0566038,3,3,0,7,0.0566038,3,0,0,0,0,0,50,62,3,3,3,3,7,0,6,0,7,29,0,6,0,50,62,3,3,3,3,7,0,6,0,7,29,0,6,0,12,0.24,0,"clean"
"GitHub","hazelcast-3.3",5,0,0,0,0,0,0,0,0,1,1,1,11,3,1,2,4,11,0,0.0754717,4,4,0,3,0.0754717,4,0,0,0,0,0,49,60,3,3,3,3,7,0,2,0,7,25,0,2,0,49,60,3,3,3,3,7,0,2,0,7,25,0,2,0,21,0.428571428571429,0,"clean"
"GitHub","hazelcast-3.3",2,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,20,22,0,0,0,0,2,0,1,0,2,10,0,1,0,20,22,0,0,0,0,2,0,1,0,2,10,0,1,0,5,0.25,0,"clean"
"GitHub","hazelcast-3.3",2,0,0,0,0,0,0,0,0,1,1,1,3,1,2,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,13,14,0,0,0,0,2,0,1,0,2,5,0,1,0,13,14,0,0,0,0,2,0,1,0,2,5,0,1,0,3,0.230769230769231,0,"clean"
"GitHub","hazelcast-3.3",44,0,0,0,0,0,0,0,0,1,3,3,10,5,3,5,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,43,48,1,1,1,1,4,0,2,0,4,28,0,2,0,174,203,2,8,2,8,20,0,7,0,20,111,0,7,0,78,0.448275862068966,2,"bug"
"GitHub","hazelcast-3.3",7,0,0,0,0,0,0,0,0,0,4,4,10,10,0,0,16,20,0,0,0,0,0,3,0,0,3,3,0,0,1,43,48,11,11,2,3,4,0,2,0,29,21,0,13,1,43,48,11,11,2,3,4,0,2,0,29,21,0,13,1,7,0.162790697674419,0,"clean"
"GitHub","hazelcast-3.3",1,0.283401,1,2,2,0.130435,0.132597,24,24,1,0,0,3,2,0,0,6,9,0,0,0,0,0,4,0,0,0,0,0,0,0,181,184,1,0,1,0,3,0,3,0,3,25,0,3,0,181,184,1,0,1,0,3,0,3,0,3,25,0,3,0,6,0.0331491712707182,0,"clean"
"GitHub","hazelcast-3.3",4,0,0,0,0,0,0,0,0,2,1,1,13,8,7,19,9,19,0.0909091,0.0638298,3,3,1,10,0.0638298,3,0,0,4,4,0,44,59,3,2,3,2,10,0,10,0,10,16,0,10,0,44,59,3,2,3,2,10,0,10,0,10,16,0,10,0,12,0.272727272727273,0,"clean"
"GitHub","hazelcast-3.3",4,0.201183,1,3,1,0.161765,0.229167,11,11,3,1,1,11,0,16,14,0,8,0,0.04,2,0,0,8,0.04,2,0,0,0,0,0,48,68,12,4,12,4,8,10,7,0,8,15,10,7,0,48,68,12,4,12,4,8,10,7,0,8,15,10,7,0,18,0.375,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,1,0,0,6,6,6,0,7,13,0,0,0,0,0,7,0,0,1,1,0,0,1,25,31,3,2,0,0,6,0,6,0,16,5,0,16,0,25,31,3,2,0,0,6,0,6,0,16,5,0,16,0,18,0.72,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,1,0,0,8,9,4,0,15,23,0,0,0,0,0,9,0,0,1,1,0,0,1,40,49,4,2,1,0,8,0,8,0,18,13,0,18,0,40,49,4,2,1,0,8,0,8,0,18,13,0,18,0,19,0.475,0,"clean"
"GitHub","hazelcast-3.3",5,0.857143,2,6,2,0.705882,0.785714,24,22,1,2,2,8,6,6,8,7,11,0,0.125,4,0,0,4,0.125,4,0,0,0,0,0,28,34,0,2,0,2,4,0,3,0,4,13,0,3,0,28,34,0,2,0,2,4,0,3,0,4,13,0,3,0,3,0.107142857142857,0,"clean"
"GitHub","hazelcast-3.3",11,0.882353,1,5,1,0.694444,0.733333,25,22,3,3,3,13,4,0,0,1,4,0,0,0,0,0,4,0,0,2,2,0,0,1,30,36,0,0,0,0,3,0,3,0,3,14,0,3,0,30,36,0,0,0,0,3,0,3,0,3,14,0,3,0,21,0.7,0,"clean"
"GitHub","hazelcast-3.3",8,0.508961,3,8,3,0.297297,0.402439,33,33,6,2,2,21,6,6,28,11,25,0.416667,0.171717,17,17,5,7,0.171717,17,1,1,4,6,1,82,111,4,1,4,1,14,0,11,0,19,32,0,16,0,82,111,4,1,4,1,14,0,11,0,19,32,0,16,0,20,0.24390243902439,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,5,0,0,7,3,7,7,5,12,0.125,0.193548,6,6,1,7,0.193548,6,2,2,2,2,1,25,32,4,1,0,0,7,0,7,0,21,7,0,18,0,25,32,4,1,0,0,7,0,7,0,21,7,0,18,0,14,0.56,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,2,0,0,7,5,5,5,3,10,0.875,0.375,21,21,7,1,0.375,21,3,3,0,0,1,35,60,4,1,0,0,7,0,7,0,28,7,0,25,0,35,60,4,1,0,0,7,0,7,0,28,7,0,25,0,2,0.0571428571428571,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,3,1,1,7,3,5,5,5,12,0.25,0.263158,10,10,2,6,0.263158,10,2,2,0,0,1,28,41,4,1,0,0,7,0,7,0,21,8,0,18,0,28,41,4,1,0,0,7,0,7,0,21,8,0,18,0,19,0.678571428571429,0,"clean"
"GitHub","hazelcast-3.3",20,0.623557,3,13,3,0.455224,0.535088,61,61,1,6,6,32,10,3,7,18,31,0.0769231,0.0578512,7,3,1,12,0.0578512,7,1,1,0,0,1,114,134,10,1,10,1,13,0,12,0,13,54,0,12,0,114,134,10,1,10,1,13,0,12,0,13,54,0,12,0,54,0.473684210526316,0,"clean"
"GitHub","hazelcast-3.3",4,0.530612,1,3,1,0.27451,0.5,14,14,0,1,1,7,4,4,8,4,8,1,0.428571,21,21,4,0,0.428571,21,0,0,0,0,0,28,51,1,3,1,3,4,0,3,0,4,14,0,3,0,28,51,1,3,1,3,4,0,3,0,4,14,0,3,0,5,0.178571428571429,0,"clean"
"GitHub","hazelcast-3.3",11,0.752809,3,11,3,0.645161,0.696429,40,39,1,2,2,13,11,0,0,18,21,0,0,0,0,0,4,0,0,1,1,0,0,1,56,62,3,0,3,0,3,0,3,0,3,34,0,3,0,56,62,3,0,3,0,3,0,3,0,3,34,0,3,0,24,0.428571428571429,0,"clean"
"GitHub","hazelcast-3.3",4,0.803922,1,4,1,0.617647,0.7,21,21,1,2,2,6,3,2,2,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,30,34,2,0,2,0,3,0,2,0,3,15,0,2,0,30,34,2,0,2,0,3,0,2,0,3,15,0,2,0,10,0.333333333333333,0,"clean"
"GitHub","hazelcast-3.3",14,0.711268,2,12,2,0.653846,0.71831,51,51,1,3,3,18,12,0,0,14,19,0,0,0,0,0,4,0,0,1,1,0,0,1,71,78,5,0,5,0,5,0,3,0,5,36,0,3,0,71,78,5,0,5,0,5,0,3,0,5,36,0,3,0,30,0.422535211267606,0,"clean"
"GitHub","hazelcast-3.3",2,0,0,0,0,0,0,0,0,1,0,0,3,2,3,8,0,3,0.25,0.166667,3,3,1,3,0.075,3,0,0,0,0,0,15,21,2,0,2,0,3,0,3,0,3,4,0,3,0,37,46,2,0,2,0,7,0,6,0,7,12,0,6,0,7,0.189189189189189,0,"clean"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,1,0,0,7,3,4,4,2,9,0.125,0.0833333,3,3,1,7,0.0833333,3,1,1,0,0,1,33,41,2,2,2,2,7,0,7,0,7,14,0,7,0,33,41,2,2,2,2,7,0,7,0,7,14,0,7,0,8,0.242424242424242,0,"clean"
"GitHub","hazelcast-3.3",51,0.739696,7,42,7,0.596639,0.653846,142,136,1,5,5,52,12,13,12,19,34,0.0769231,0.0185185,3,3,1,12,0.014218,3,1,1,2,2,1,159,182,7,1,7,1,15,0,12,0,15,83,0,12,0,208,238,9,1,9,1,22,0,18,0,22,110,0,18,0,110,0.528846153846154,1,"bug"
"GitHub","hazelcast-3.3",1,0,0,0,0,0,0,0,0,1,0,0,7,3,4,4,2,9,0.125,0.0833333,3,3,1,7,0.0833333,3,1,1,0,0,1,33,41,2,2,2,2,7,0,7,0,7,14,0,7,0,33,41,2,2,2,2,7,0,7,0,7,14,0,7,0,8,0.242424242424242,0,"clean"
"GitHub","hazelcast-3.3",7,0.753165,1,7,1,0.591837,0.651163,29,28,4,0,0,5,5,2,2,3,8,0.333333,0.130435,3,3,1,2,0.0652174,3,2,2,0,0,2,20,25,7,1,0,0,5,0,2,0,19,4,0,13,0,43,49,7,1,0,0,6,0,3,0,20,16,0,14,0,16,0.372093023255814,1,"bug"
"GitHub","hazelcast-3.3",10,0.294574,1,7,1,0.151899,0.15,12,9,1,1,1,20,0,8,22,0,11,0.0833333,0.047619,3,3,1,11,0.047619,3,0,0,0,0,0,60,79,4,4,4,4,11,0,11,0,11,33,0,11,0,60,79,4,4,4,4,11,0,11,0,11,33,0,11,0,30,0.5,0,"clean"
